categoryID,brandName,displayName,heroImage,productId,rating,reviews,longDescription,brandID,ingredientDesc,listPrice,quickLookDescription,lovesCount,fullSiteProductUrl
foundation-makeup,Charlotte Tilbury,Mini Hollywood Flawless Filter,https://www.sephora.com/productimages/sku/s2407278-main-zoom.jpg?imwidth=270,P467607,4.0083,1324,"Founded by British makeup artist Charlotte Tilbury, MBE, in 2013, Charlotte Tilbury Beauty revolutionized the face of the global beauty industry by decoding makeup application for everyone, at every age, with an easy-to-use, easy-to-choose, easy-to-gift range. The company mission is to share the power of makeup, using Charlotte’s award-winning, iconic makeup and research-powered skincare products, to show everyone how easy it is to look and feel like the most beautiful versions of themselves every single day.",charlotte-tilbury,"-Finely Milled Powders: Blur lines and pores for a smoother, soft-focus look.<br>-Porcelain Flower Extract: A Thai flower derivative that brightens and moisturizes skin.<br>-Glossy Oil: A lightweight moisturizing oil that reflects and adds light where you need it.<br><br> Aqua/Water/Eau, Hydrogenated Didecene, Mica, Glycerin, Propanediol, Squalane, Cetyl Peg/Ppg-10/1 Dimethicone, Isoamyl Laurate, Hydrogenated Styrene/Isoprene Copolymer, Sodium Chloride, Caprylic/Capric Triglyceride, Hydroxyacetophenone, Polyglyceryl-4 Isostearate, 1,2-Hexanediol, Caprylyl Glycol, Trisodium Ethylenediamine Disuccinate, Glycosaminoglycans, Hoya Lacunosa Flower Extract, [+/- Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Bismuth Oxychloride (Ci 77163), Titanium Dioxide (Ci 77891)].",19.0,"<p>A customizable, mini-size complexion booster that blurs, smooths, and illuminates skin for a real-life filter effect.</p>",431599.0,
foundation-makeup,Saie,Slip Tint – Lightweight Tinted Moisturizer with Mineral Zinc SPF 35 and Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2497485-main-zoom.jpg?imwidth=270&pb=allure-best-2021-badge,P468210,3.7615,2025,,,,,,0.0,
foundation-makeup,Too Faced,Born This Way Natural Finish Longwear Liquid Foundation,https://www.sephora.com/productimages/sku/s1960814-main-zoom.jpg?imwidth=270,P397517,4.0408,15063,,,,,,0.0,
foundation-makeup,Lancôme,Teint Idole Ultra 24H Long Wear Matte Foundation,https://www.sephora.com/productimages/sku/s2744597-main-zoom.jpg?imwidth=270,P308201,4.5085,4193,"Lancôme epitomizes the French Touch with effortless, Parisian-chic beauty. With luxurious textures, cutting-edge active ingredients, high-potency pigments, and sensual fragrances, everyone can feel unique, empowered, and chic.",lancome,"<p>Water, Dimethicone, Isododecane, Alcohol Denat., Trimethylsiloxysilicate, Butyleneglycol, Peg-10 Dimethicone, Perlite, Synthetic Fluorphlogopite, Moringa Oleifera Seed Extract, Polymnia Sonchifolia Root Juice, Calcium Aluminum Borosilicate, Glycerin, Dipentaerythrityl Tetrahydroxystearate/ Tetraisostearate, Alpha-Glucan Oligosaccharide, Sodium Hyaluronate, Silica, Silica Silylate, Hdi/Trimethylol Hexyllactone Crosspolymer, Cellulose, Aluminum Hydroxide, Magnesium Sulfate, Nylon-12, Disodium Phosphate, Disodium Stearoyl Glutamate, Isopropyl Lauroyl Sarcosinate, Hydrogen Dimethicone, Citric Acid, Diisopropyl Sebacate, Bis-Peg/Ppg-14/14 Dimethicone, Lactobacillus, Maltodextrin, Disteardimonium Hectorite, Bht, Tocopherol, Phenoxyethanol; May Contain: Titanium Dioxide, Iron Oxides</p>",57.0,"<p>A full coverage, natural matte foundation with sweat and water-proof longwear. Now ultra-breathable and packed with skin-loving ingredients.</p>",365312.0,
foundation-makeup,Prada Beauty,Reveal Skin-Optimizing Refillable Soft Matte Foundation,https://www.sephora.com/productimages/sku/s2754323-main-zoom.jpg?imwidth=270,P509693,4.6255,542,"Prada rethinks beauty, through tech and creativity. Skin and Color are redefined to open new perspectives and possibilities of self-reinvention. Skin-conscious and potent formulas are encased in minimal yet sophisticated designs that are endlessly refillable, to embrace a more responsible beauty. Prada Beauty is an invitation to explore all the shades of you. 
",prada-beauty,"-Vitamin E<br>-Niacinamide<br>-Lactobacillus Extract Complex<br><br>Ensulizole 2.7%, Cosmetic Ingredients : Dimethicone, Water, Isododecane, Alcohol Denat., Trimethylsiloxysilicate, Propylene Glycol, Peg/Ppg-18/18 Dimethicone, Glycerin, Niacinamide, Silica, Synthetic Fluorphlogopite, Polysilicone-11, Hydroxyethylpiperazine Ethane Sulfonic Acid, Sodium Chloride, Phenoxyethanol, Peg-10 Dimethicone, Silica Silylate, Sodium Hydroxide, Disodium Stearoyl Glutamate, Tocopherol, Fragrance, Alpha-Glucan Oligosaccharide, Aluminum Hydroxide, Polymnia Sonchifolia Root Juice, Limonene, Maltodextrin, Alpha-Isomethyl Ionone, Lactobacillus, Geraniol, Citronellol, Citric Acid, May Contain Titanium Dioxide, Iron Oxides.",70.0,"A skincare foundation that refines the skin in three dimensions including tone, luminosity, and texture to reveal soft-filtered skin in real life. <br>",23661.0,
foundation-makeup,Saie,Glowy Super Skin Tint Foundation with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2637387-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,P504907,3.8269,884,,,,,,0.0,
foundation-makeup,Danessa Myricks Beauty,Yummy Skin Soothing Serum Skin Tint Foundation with Peptides + Ceramides,https://www.sephora.com/productimages/sku/s2682680-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,P506512,4.5397,1032,,,,,,0.0,
foundation-makeup,Fenty Beauty by Rihanna,Eaze Drop Blurring Skin Tint,https://www.sephora.com/productimages/sku/s2431864-main-zoom.jpg?imwidth=270,P470025,3.9402,2341,,,,,,0.0,
foundation-makeup,Urban Decay,Face Bond Self Setting Waterproof Foundation,https://www.sephora.com/productimages/sku/s2741858-main-zoom.jpg?imwidth=270,P509419,4.3821,2429,"Urban Decay is beauty with an edge. It is feminine, dangerous, and fun...appealing to anyone who relishes her individuality and dares to express it. Known for their daring shade names and innovative products, Urban Decay carries one of the widest selections of color at Sephora—a main reason their brand is so much fun! Urban Decay loves animals as much as they love makeup. Cruelty-free since day one, they’ve never tested their products on animals (and never will).",urban-decay,"-3% Niacinamide: Clinically tested to improve skin&rsquo;s texture feel after 4 weeks.<br><br>Aqua / Water / Eau,Isododecane,Dimethicone,Alcohol Denat.,Trimethylsiloxysilicate, Butylene Glycol,Niacinamide,Peg-10 Dimethicone Perlite,Synthetic Fluorphlogopite, Silica,Calcium Aluminum Borosilicate,Isopropyl Lauroyl Sarcosinate,Diisopropyl Sebacate, Disteardimonium Hectorite,Bis-Peg/Ppg-14/14 Dimethicone,Magnesium Sulfate,Disodium Stearoyl Glutamate,Phenoxyethanol,Cellulose,Dipentaerythrityl Tetrahydroxystearate/Tetraisostearate,Silica Silylate,Tocopherol,Aluminum Hydroxide,  [+/- May Contain / Peut Contenir: Ci 77891 / Titanium Dioxide,Ci 77491, Ci 77492, Ci 77499 / Iron Oxides, Ci 77007 / Ultramarines, Ci 77288 / Chromium Oxide Greens.",40.0,"<p>A lightweight waterproof foundation with the skincare benefits of a serum and self-setting powder for blurring effect in a medium-coverage, matte finish.</p>",69498.0,
foundation-makeup,MAKE UP FOR EVER,HD Skin Hydra Glow Hydrating Foundation with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2738425-main-zoom.jpg?imwidth=270,P510064,4.4288,590,,,,,,0.0,
foundation-makeup,DIOR,Dior Forever Skin Glow Foundation SPF 15,https://www.sephora.com/productimages/sku/s2508869-main-zoom.jpg?imwidth=270,P439941,4.2179,1161,"From catwalk-inspired cosmetics to cutting-edge skin care and timeless fragrances, Christian Dior has brought us some of the most luxurious, trendsetting, and fashionable beauty products around. It's this magical mix of couture-meets-cosmetics that not only attracts celebrities, supermodels, and the society set, but also has solidified Dior's reputation as one of the most unabashedly stylish beauty brands in the world.",dior,"#15857/Z Active Ingredients : Octisalate 4.50%, Titanium Dioxide 4.23%<br> Inactive Ingredients : Aqua (Water), Alcohol, Methyl Trimethicone, Isododecane, Phenyl Trimethicone, Glycerin, Peg-9 Polydimethylsiloxyethyl Dimethicone, Trimethyl Pentaphenyl Trisiloxane, Acrylates/Dimethicone Copolymer, Dimethicone, Butylene Glycol, Cetyl Dimethicone, Disteardimonium Hectorite, Cellulose, Cetyl Peg/Ppg-10/1 Dimethicone, Sodium Myristoyl Glutamate, Parfum (Fragrance), Propylene Carbonate, Chlorphenesin, Vp/Va Copolymer, Alumina, Stearic Acid, Aluminum Hydroxide, Hibiscus Sabdariffa Flower Extract, Tromethamine, Tocopherol, Tropaeolum Majus Flower/Leaf/Stem Extract, Hexadecene, Hydrolyzed Viola Tricolor Extract, 1,2-Hexanediol, Caprylyl Glycol, Iris Florentina Root Extract, Sodium Benzoate, Potassium Sorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, <br> [May Contain : Ci 77491,Ci 77492,Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), ].",57.0,"A Dior foundation with 24h wear, radiant medium-to-full coverage and hydration. With 86% skincare ingredients to visibly improve skin over time.<br>",213662.0,
foundation-makeup,KVD Beauty,Good Apple Non-Comedogenic Full-Coverage Serum Foundation,https://www.sephora.com/productimages/sku/s2646180-main-zoom.jpg?imwidth=270,P504366,3.9659,1467,"KVD Beauty creates high-pigment, high-performance makeup inspired by tattoo artistry, like our #1 award-winning Tattoo Liner. With long-wear, ink-like pigment and needle-sharp precision, it’s the uncontested holy grail of liquid eyeliner. But we stand for more than just performance: Our makeup is 100% vegan and cruelty-free, and we care about the planet. We celebrate the individual through artistic self-expression and limitless creativity. And above all, we give you the tools to live your beauty truth.",kvd-vegan-beauty,"-Quince Leaf Extract: Helps keep shine in check. <br>-Apple Extract: Nourishes and keeps skin looking fresh. <br>-Glycerin: Nourishes skin for all-day comfort. <br><br>Aqua/Water/Eau, Dimethicone, Isododecane,  Trimethylsiloxysilicate, Glycerin, Cetyl PEG/PPG-10/1 Dimethicone, Pyrus Malus (Apple) Fruit Extract, Cydonia Oblonga Leaf Extract, Ethylhexylglycerin, Phenoxyethanol, Dimethicone Crosspolymer, Silica, Sodium Chloride, Dimethicone/Vinyl Dimethicone Crosspolymer, Magnesium Sulfate, Triethoxycaprylylsilane, Sodium Dehydroacetate, Disteardimonium Hectorite, Benzoic Acid, C24-28 Alkyl Methicone, Dehydroacetic Acid, Propylene Carbonate, Potassium Sorbate, Citric Acid, Sodium Benzoate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Aluminum Hydroxide, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",42.0,"<p>A non-comedogenic, lightweight serum foundation that covers blemishes, acne scars, and hyperpigmentation, while visibly blurring pores. The extreme long wear formula controls shine all day and stands up to sweat and humidity.</p>",60013.0,
foundation-makeup,MAKE UP FOR EVER,HD Skin Matte Velvet Blurring Foundation & Setting Powder,https://www.sephora.com/productimages/sku/s2646685-main-zoom.jpg?imwidth=270,P504432,4.1916,1576,"MAKE UP FOR EVER views makeup as a means of self-expression. For nearly four decades, we’ve been dedicated to delivering pro-grade products to all, while sharing our passion for cosmetics through education and artistry. We believe mastery unleashes creativity and we encourage everyone—from the beginner to the professional—to discover and celebrate their true selves through the art of makeup.",make-up-for-ever,"-Trio-Blur Complex: Visibly reduces the appearance of texture immediately and for up to 24 hours.<br><br>Synthetic Fluorphlogopite, Boron Nitride, Pentaerythrityl Tetraisostearate, Silica, Polymethyl Methacrylate, Alumina, Zinc Laurate, Methicone, Dimethicone, Caprylyl Glycol, Ethylhexylglycerin, Sodium Dehydroacetate, Aluminum Hydroxide, Hydrogen Dimethicone, Tocopherol, [+/- Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77891 (Titanium Dioxide), Ci 77163 (Bismuth Oxychloride)].<br><br>Product ingredient listings are updated periodically. Before using a MAKE UP FOR EVER product, please read the ingredient list on the packaging to ensure that the ingredients are suitable for your personal use.",44.0,"<p><span style=""color: rgb(59, 59, 59); font-size: 12px; font-style: normal; font-weight: 400; text-align: start; text-indent: 0px; background-color: rgb(255, 255, 255);"" >A multi-purpose, lightweight powder with buildable coverage that blurs the look of imperfections and mattifies skin.</span></p>",102830.0,
foundation-makeup,Charlotte Tilbury,Unreal Skin Sheer Glow Tint Hydrating Foundation Stick,https://www.sephora.com/productimages/sku/s2765758-main-zoom.jpg?imwidth=270,P511699,4.1279,954,,,,,,0.0,
foundation-makeup,NARS,Soft Matte Complete Foundation,https://www.sephora.com/productimages/sku/s2374593-main-zoom.jpg?imwidth=270,P462720,4.0621,2126,"Makeup artist. Photographer. Iconoclast. Creative visionary François Nars launched NARS Cosmetics with 12 cult-favorite lipsticks in 1994, inspiring self-expression, creativity, and artistry with uncompromising pigment purity and imaginative color. Today, NARS’ boundary-pushing approach manifests from the pigments to the products to the photographed campaigns, shot by François himself—bringing high-fashion, high-style, and forward thinking to beauty. “Play and try to be a little bit daring. Break the rules.” –FRANÇOIS NARSFOUNDER & CREATIVE DIRECTOR OF NARS Cosmetics",nars," -Micro-Algae and Bio Hyaluronic Acid: Help absorb excess sebum. <br><br>Water/Aqua/Eau, Dimethicone, Methyl Methacrylate Crosspolymer, Trimethylsiloxysilicate, Glycerin, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Sodium Chloride, Bis-Butyldimethicone Polyglyceryl-3, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Plankton Extract, Alteromonas Ferment Extract, Peg-12 Dimethicone, Peg-10 Dimethicone, Butylene Glycol, Aluminum Hydroxide, Polysilicone-2, Disteardimonium Hectorite, Barium Sulfate, Tocopherol, Hydrogen Dimethicone, Sodium Acetylated Hyaluronate, Alumina, Glucose, Hydrolyzed Pea Protein, Sodium Succinate, Phenoxyethanol, [+/- (May Contain/Peut Contenir): Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Mica, Titanium Dioxide (Ci 77891)]. ",42.0,"A full-coverage, transfer-proof, oxidation-resistant foundation that lasts for up to 16 hours with a natural-looking matte finish.<br>",214810.0,
foundation-makeup,Danessa Myricks Beauty,Yummy Skin Blurring Balm Powder,https://www.sephora.com/productimages/sku/s2783025-main-zoom.jpg?imwidth=270&pb=allure-2022-bestofbeauty-badge,P484039,3.9232,1524,,,,,,0.0,
foundation-makeup,Kosas,Revealer Skin-Improving Foundation SPF 25 with Hyaluronic Acid and Niacinamide,https://www.sephora.com/productimages/sku/s2512291-main-zoom.jpg?imwidth=270&pb=allure-2022-clean-badge,P481396,3.6354,1876,,,,,,0.0,
foundation-makeup,Tower 28 Beauty,SunnyDays SPF 30 Tinted Sunscreen Foundation,https://www.sephora.com/productimages/sku/s2484533-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P477829,4.0445,1551,,,,,,0.0,
foundation-makeup,MAKE UP FOR EVER,Mini HD Skin Hydra Glow Skincare Foundation with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2738177-main-zoom.jpg?imwidth=270,P510065,4.0735,68,"MAKE UP FOR EVER views makeup as a means of self-expression. For nearly four decades, we’ve been dedicated to delivering pro-grade products to all, while sharing our passion for cosmetics through education and artistry. We believe mastery unleashes creativity and we encourage everyone—from the beginner to the professional—to discover and celebrate their true selves through the art of makeup.",make-up-for-ever,"-Hydra-Skin Booster Complex&trade;: Mimics the hydrating effect of a sheet mask.<br><br>Aqua (Water), Citrus Limon (Lemon) Fruit Extract, Dicaprylyl Carbonate, Polyglyceryl-2 Dipolyhydroxystearate, C13-15 Alkane, Isododecane, Propanediol, Glycerin, Polyglyceryl-3 Diisostearate, Pentylene Glycol, Heptyl Undecylenate, Synthetic Fluorphlogopite, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Chloride, C18-21 Alkane, Stearalkonium Hectorite, Undecane, Cocos Nucifera (Coconut) Fruit Extract, Tridecane, Persea Gratissima (Avocado) Oil, Tocopheryl Acetate, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Dehydroacetate, Propylene Carbonate, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Parfum (Fragrance), Sodium Phytate, Citric Acid, Hydrogen Dimethicone, Sodium Hydroxide, Algin, Galactoarabinan, Levulinic Acid, Sodium Hyaluronate, Potassium Sorbate, Sodium Levulinate, Tocopherol, Maltodextrin, Biosaccharide Gum-1, [+/-Ci 77891 (Titanium Dioxide), Ci 77491,  Ci 77492,  Ci 77499 (Iron Oxides)].",22.0,"An 86 percent skincare-based foundation with medium coverage and a naturally luminous finish that hydrates, smooths appearance, and visibly plumps and brightens skin rapidly and over time.",28154.0,
foundation-makeup,ILIA,Skin Rewind Blurring Foundation and Concealer Complexion Stick,https://www.sephora.com/productimages/sku/s2739589-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P509720,4.2543,991,,,,,,0.0,
foundation-makeup,Kosas,Cloud Set Baked Setting & Smoothing Talc-Free Vegan Powder,https://www.sephora.com/productimages/sku/s2794964-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P468685,4.0345,1883,"Makeup For Skincare Freaks. Sheena Yaitanes created Kosas in 2015. It’s quick, easy, really-works makeup that also doubles as skincare—packed with clean treatment ingredients. Because taking care of your skin includes the makeup that you put on it.",kosas,"-Bamboo Stem Extract: Absorbs excess oil, leaving skin soft and fresh. <br>-Passionfruit Leaf Extract: Smoothes the appearance of fine lines and wrinkles.<br>-Chinese Peony: Visibly minimizes pores. <br><br>Mica, Silica, Capryloyl Glycerin/Sebacic Acid Copolymer, Lauroyl Lysine, Glyceryl Stearate, Octyldodecanol, Simmondsia Chinensis (Jojoba) Seed Oil, Pentylene Glycol, Glycerin, Glyceryl Caprylate, Potassium Sorbate, Bambusa Arundinacea Stem Powder, Passiflora Edulis Seed Oil, Glyceryl Undecylenate, Aqua/Water/Eau, Stearic Acid, Euphorbia Cerifera (Candelilla) Wax/Cire de Candelilla, Xanthan Gum, Sodium Phytate, Cetearyl Olivate, Tocopherol, Sorbitan Olivate, Honokiol, Paeonia Officinalis Flower Extract, Helianthus Annuus (Sunflower) Seed Oil, Vitis Vinifera (Grape) Seed Extract, Sodium Benzoate [+/ -: CI 77492, CI 77491 (Iron Oxides), CI 45410 (Red 28), CI 19140 (Yellow 5)].",36.0,"A super soft, sheer setting and smoothing powder baked with skincare that sweeps away shine (not glow), feels like nothing, but looks like everything.",349895.0,
